source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg029_A_cell.tiff,cell_156,21.174911,19.150305,17.955498,16.627672,19.951742,19.81881,18.211733,20.838627,19.936789,18.513048,17.14116,21.25712,21.968533,19.075682,23.499496
reg029_A_cell.tiff,cell_157,21.209496,20.558392,18.43863,16.426363,21.30359,20.944328,19.209826,22.0482,21.265783,19.818735,19.050625,21.543781,22.049112,20.484266,24.139473
reg029_A_cell.tiff,cell_158,21.052309,19.236946,18.222784,17.447319,18.424034,18.844246,18.453907,19.058973,20.757221,18.344078,15.734325,20.173325,20.432966,20.09074,23.13868
reg029_A_cell.tiff,cell_159,19.764091,17.560448,15.456121,14.510859,17.073322,18.585926,15.020338,20.079071,20.046965,17.82434,18.068987,20.42382,21.224028,19.37089,23.899897
reg029_A_cell.tiff,cell_160,21.226522,20.05253,17.578669,14.8871765,20.671131,20.951435,17.507786,23.18375,20.638174,20.430992,18.448719,20.529905,22.493872,18.678278,24.54007
reg029_A_cell.tiff,cell_161,21.159079,18.640007,17.720387,16.255064,18.687342,18.96478,18.603182,19.24284,20.125938,17.225082,16.348812,20.761566,20.944618,20.80905,24.006613
reg029_A_cell.tiff,cell_162,20.82222,18.376982,15.500887,15.004864,18.183048,19.42535,15.117508,20.501308,20.674963,18.47113,19.40112,21.898798,22.389648,19.301186,24.526398
reg029_A_cell.tiff,cell_163,19.972202,17.869482,16.442898,15.530788,17.641077,19.20355,16.984976,19.429338,19.478344,17.789286,16.891415,19.910437,20.229973,18.385567,22.256435
reg029_A_cell.tiff,cell_164,20.628597,17.895937,18.455389,17.984203,17.657507,18.07204,18.942995,18.406929,21.380447,17.313437,16.709875,20.034796,19.583134,21.223858,23.184599
reg029_A_cell.tiff,cell_165,19.89666,18.011633,15.827364,14.890405,18.447258,19.23589,15.044489,20.093605,20.334873,18.159008,18.408487,21.272095,22.005733,19.456623,24.05143
reg029_A_cell.tiff,cell_166,21.16754,18.34972,16.057026,15.829137,18.929861,19.783499,16.904165,20.25836,19.134993,18.192392,17.20451,21.134914,21.589272,18.727562,23.284447
reg029_A_cell.tiff,cell_167,20.045927,19.117273,16.185638,14.0508795,19.380436,20.09958,15.396593,21.023798,18.63084,18.836082,16.212936,19.983248,21.738564,18.01087,23.566412
reg029_A_cell.tiff,cell_168,20.973577,17.924746,17.257853,15.309323,18.52298,19.063673,17.437973,20.06455,18.471985,17.793621,15.51172,19.769829,21.179998,18.675856,23.084269
reg029_A_cell.tiff,cell_169,21.725653,19.026884,19.314793,18.0053,19.059334,19.000286,20.026955,18.955374,21.044668,18.313498,17.006529,21.635519,20.973577,21.17981,23.600437
reg029_A_cell.tiff,cell_170,21.504534,18.951565,18.89547,17.451542,18.55141,19.31839,19.004858,19.335434,20.360159,17.795532,15.761188,20.841301,20.584105,20.329317,23.566187
reg029_A_cell.tiff,cell_171,19.920969,18.3272,16.85819,19.610254,17.302244,18.18555,16.811583,17.871576,21.275814,17.111954,16.10693,19.95897,18.901003,20.188185,21.587376
reg029_A_cell.tiff,cell_172,21.11654,19.562986,19.02306,18.187986,18.932072,19.347355,19.478647,19.252014,21.751762,18.280182,16.459127,20.174599,19.887423,21.182476,23.363602
reg029_A_cell.tiff,cell_173,20.620441,18.616808,18.60594,19.032633,17.540709,18.511465,19.186409,18.418829,21.809752,17.84918,17.521862,20.622742,18.959482,21.696592,22.778894
reg029_A_cell.tiff,cell_174,19.718285,19.031204,15.720236,12.76532,18.935804,20.035488,16.052166,21.062597,19.232069,18.485788,18.226662,20.048578,20.873674,18.091084,23.105753
reg029_A_cell.tiff,cell_175,20.499546,17.035149,17.766094,18.629356,17.328615,17.411724,18.275211,17.924791,21.272425,16.991024,17.092049,20.54275,19.895273,20.655405,23.090078
reg029_A_cell.tiff,cell_176,22.241993,19.690119,20.649199,16.979338,19.676508,20.542444,20.381668,20.380816,22.04849,19.681828,17.619192,20.77727,22.163088,21.716751,24.507963
reg029_A_cell.tiff,cell_177,21.34586,19.000578,19.16829,19.431376,18.7759,19.00866,19.785378,18.913958,22.499817,18.465885,18.152786,21.103395,19.88694,22.389408,23.333937
reg029_A_cell.tiff,cell_178,19.370134,18.280943,16.227816,16.232037,16.973852,19.496853,15.137201,19.602854,19.891151,18.178701,17.870018,19.70182,20.42821,18.838535,22.86886
reg029_A_cell.tiff,cell_179,21.801798,18.135921,19.501265,16.417173,17.696032,19.478474,19.034466,19.693115,21.202734,18.285307,16.516287,20.046478,21.238974,20.74379,23.979847
reg029_A_cell.tiff,cell_180,20.353237,16.855478,17.995975,14.277441,16.99021,17.911728,18.18644,18.174755,18.877537,16.519154,15.361171,20.091457,20.294123,19.697275,23.151466
reg029_A_cell.tiff,cell_181,20.263449,18.959055,15.813637,13.827162,18.915415,19.795197,16.008028,21.209438,18.743338,19.029648,17.069534,19.540442,21.091497,17.766623,23.154287
reg029_A_cell.tiff,cell_182,19.616005,16.522003,17.60352,15.076773,16.701431,16.758097,18.909752,17.84296,20.138895,16.916588,16.616564,19.189629,19.40685,20.944965,22.756664
reg029_A_cell.tiff,cell_183,19.042448,16.867592,15.476782,13.084031,16.418901,18.665577,14.309368,19.269226,18.005444,17.853022,15.259813,18.182358,20.026037,16.864986,22.178082
reg029_A_cell.tiff,cell_184,21.010109,18.312294,17.457947,15.066387,18.278732,18.893263,18.07636,19.941256,20.500364,17.911383,17.587315,20.66401,21.133049,20.480114,24.049618
reg029_A_cell.tiff,cell_185,19.549385,16.473906,16.81527,14.889983,16.342907,16.732912,18.36368,16.990768,19.708141,16.156385,16.764433,19.55526,18.845001,20.81422,22.623487
reg029_A_cell.tiff,cell_186,20.305044,18.06094,18.368773,19.024607,16.687912,18.045717,18.777561,18.20399,21.912804,17.991175,16.662546,21.068174,19.52294,22.05871,23.023897
reg029_A_cell.tiff,cell_187,19.477692,17.65352,15.131952,12.165432,17.962366,19.277966,14.835972,20.684053,17.056185,18.385931,15.724644,18.252968,20.892122,16.592655,22.925905
reg029_A_cell.tiff,cell_188,20.207945,19.143763,16.720392,13.636998,19.113033,20.323078,15.9059725,22.390242,17.93962,19.723764,16.29512,18.700075,21.470173,17.697187,23.529165
reg029_A_cell.tiff,cell_189,20.802721,19.543446,18.063456,14.885724,17.983559,19.06456,19.11345,19.553444,20.332499,18.6496,17.33454,20.656233,20.2769,20.830233,23.569946
reg029_A_cell.tiff,cell_190,22.436796,22.01782,18.949083,22.407854,20.228941,20.861256,19.325373,20.112581,22.684038,19.722319,19.076557,22.946451,20.49198,21.590458,23.007078
reg029_A_cell.tiff,cell_191,22.566933,21.903114,18.526342,21.8821,18.881882,20.137148,19.074913,18.602745,22.899078,18.580599,19.19437,23.369392,19.909477,21.310938,23.081278
reg029_A_cell.tiff,cell_193,20.3573,17.896996,16.094055,12.997408,18.055065,19.536722,15.838377,21.302769,18.44206,18.485502,16.926743,19.333437,21.337011,17.423088,23.50311
reg029_A_cell.tiff,cell_194,20.529541,20.641478,16.721462,14.557999,18.833763,20.395102,16.907192,20.892239,20.600155,18.843618,17.683718,20.21038,20.64164,19.684616,23.279684
reg029_A_cell.tiff,cell_195,21.12547,20.782959,18.914825,16.684633,19.310303,20.796091,18.569166,21.324772,21.497755,19.758139,17.836441,20.540112,21.314278,20.575228,23.53284
reg029_A_cell.tiff,cell_196,18.21729,16.799273,16.181097,13.489429,15.520461,16.994864,18.23899,17.406612,18.977781,17.016119,16.367334,18.700142,17.687674,20.982363,22.012253
reg029_A_cell.tiff,cell_197,18.487389,16.15769,16.022348,12.852488,15.769164,17.361887,16.7536,18.12274,18.683414,16.411465,16.248135,17.8462,18.740847,18.954393,21.759268
reg029_A_cell.tiff,cell_198,20.97207,18.268671,18.941944,17.760347,17.036598,18.53419,19.20222,18.46952,21.28511,17.606897,16.727064,20.235779,19.692142,20.953428,23.012081
reg029_A_cell.tiff,cell_199,21.257887,19.098827,19.434195,17.74804,17.524368,19.115414,19.601543,19.433416,21.43398,18.956367,17.195515,20.85525,20.3166,21.186394,23.876707
reg029_A_cell.tiff,cell_200,18.88933,15.406,17.18856,16.386686,14.785929,16.453339,17.979713,16.829876,19.891302,15.939872,16.064041,20.093138,18.802755,21.005796,22.641937
reg029_A_cell.tiff,cell_201,18.21101,16.725569,16.39874,12.107543,15.074152,17.402044,16.858086,18.050007,18.10803,17.106333,14.9125,17.233135,18.239609,19.126513,21.489038
reg029_A_cell.tiff,cell_202,20.167694,17.010923,14.934323,12.093214,17.820866,18.795076,15.249372,19.868093,17.906212,17.412285,16.60996,19.35856,21.435608,17.383179,23.164688
reg029_A_cell.tiff,cell_203,21.323301,19.328936,16.415655,13.3581705,19.196346,20.816656,16.420748,22.478304,18.837158,19.968437,16.81563,18.88845,21.91995,17.580336,23.71665
reg029_A_cell.tiff,cell_204,20.1188,18.475246,16.570728,15.820163,16.8433,19.721218,15.862115,20.36256,21.12582,18.940367,19.222546,20.383688,21.810781,20.638018,24.43527
reg029_A_cell.tiff,cell_206,22.471584,18.61285,17.742832,20.920807,17.053349,21.045544,17.223051,18.564718,24.327778,18.25436,24.25851,23.68355,21.667074,22.107838,24.660994
reg029_A_cell.tiff,cell_207,20.046097,17.499697,17.337185,14.717441,17.016426,18.027668,18.413242,18.602997,19.822174,17.01246,16.904701,20.339994,19.48515,20.537115,23.188637
reg029_A_cell.tiff,cell_208,20.413603,17.338985,17.062687,13.492174,16.453688,19.090687,17.618437,19.85789,18.8987,18.06681,16.577305,18.630844,20.547031,18.55452,22.975697
reg029_A_cell.tiff,cell_209,20.38464,17.379929,16.54837,16.385096,15.849274,18.515556,15.995906,19.088028,21.5213,17.90167,19.95885,20.694593,21.793745,21.138502,24.387161
reg029_A_cell.tiff,cell_210,20.306538,18.563982,17.183874,13.551813,18.387478,19.93039,16.920958,21.142935,18.552097,19.312529,16.624544,18.684536,21.30354,17.230082,22.641567
reg029_A_cell.tiff,cell_211,18.981327,17.797998,16.044987,13.961142,16.77724,17.89971,17.221138,18.726257,19.063648,17.094307,16.503054,20.309483,18.824192,20.400108,22.575195
reg029_A_cell.tiff,cell_212,20.063644,18.516068,16.799942,14.125769,17.388315,19.46094,16.008478,20.732391,19.693108,18.776604,18.018965,19.37685,21.448015,18.600986,23.595955
reg029_A_cell.tiff,cell_213,20.77996,17.638727,16.357954,13.987234,17.178743,19.385967,16.121157,20.74819,18.748526,17.990852,17.21569,19.027657,21.342745,17.779972,23.563383
reg029_A_cell.tiff,cell_214,19.849026,17.4504,16.261276,12.21054,17.393639,19.438614,16.432064,21.0484,17.719765,18.552427,16.314707,17.627535,20.854946,16.754873,22.640512
reg029_A_cell.tiff,cell_215,20.907547,17.31228,16.615921,12.837584,17.60666,19.568123,17.015722,20.872087,18.74388,18.55724,17.574932,19.22181,21.902805,17.63823,23.555593
reg029_A_cell.tiff,cell_216,20.569515,18.285805,17.294636,14.293521,18.166624,19.740616,17.331398,20.936495,19.122509,19.257322,17.439375,19.08403,21.63211,17.697006,22.887194
reg029_A_cell.tiff,cell_217,19.954184,16.949978,15.602852,12.72009,15.741988,17.805992,15.9375515,19.155527,19.054253,16.954388,17.776844,19.83172,20.869165,18.554173,23.32274
reg029_A_cell.tiff,cell_218,20.536022,18.737856,17.96753,14.089834,18.209803,19.236185,17.787638,20.216194,19.742868,18.035595,17.268223,20.288723,21.005095,19.09869,23.497559
reg029_A_cell.tiff,cell_219,19.893795,17.445335,16.309797,15.535677,15.719144,18.697493,15.361093,19.053394,20.911709,18.113453,18.59538,19.90026,21.03178,20.271004,23.843193
reg029_A_cell.tiff,cell_220,19.753248,17.00985,14.622235,11.7824135,17.476368,19.283913,14.565877,20.26156,16.94068,17.310251,15.63857,18.39481,20.669315,15.739925,22.363588
reg029_A_cell.tiff,cell_221,20.82208,18.805155,17.440716,13.60774,17.813791,19.903362,16.65587,21.437992,20.272253,19.446444,18.673073,19.89369,22.380133,18.51748,24.081324
reg029_A_cell.tiff,cell_222,19.719664,17.348593,15.790454,12.983903,18.03069,19.518017,15.453424,20.814913,17.912483,17.872103,16.530392,18.656235,21.147207,16.884022,22.82027
reg029_A_cell.tiff,cell_223,19.097555,17.439116,15.899463,13.54268,17.380957,19.174337,15.322522,20.053272,18.325384,18.059326,16.12912,18.259083,20.435843,17.169733,22.33672
reg029_A_cell.tiff,cell_224,20.597614,18.067595,16.81107,12.992362,18.355106,19.844439,16.805033,21.146618,18.925106,19.140106,17.192163,18.719366,21.69527,17.767048,23.31992
reg029_A_cell.tiff,cell_225,19.717527,17.20192,16.164276,12.25136,16.953804,19.006577,15.971193,20.054625,18.918144,18.258818,17.651514,19.152958,20.939524,17.517801,23.028948
reg029_A_cell.tiff,cell_226,19.554577,16.354116,16.029642,13.220806,16.41173,17.146534,15.899876,18.603971,18.932777,16.30838,16.76649,20.030687,20.067902,19.313623,22.80525
reg029_A_cell.tiff,cell_227,20.380268,17.505415,16.272911,12.988897,16.717249,18.851692,15.704026,20.049875,17.198557,17.46433,15.871344,18.474997,20.85898,16.845398,22.269903
reg029_A_cell.tiff,cell_228,20.221043,17.879742,15.853524,12.885319,18.085358,19.449423,15.623503,20.87492,17.82578,17.841217,15.916579,18.75214,20.904268,16.802843,22.368519
reg029_A_cell.tiff,cell_231,19.758766,17.856634,16.996239,12.271704,16.868279,18.174812,16.738039,19.176786,18.54555,17.738308,16.974985,19.531542,20.679722,18.194004,22.56616
reg029_A_cell.tiff,cell_233,20.863255,17.295927,17.30971,13.554014,17.845291,19.292875,16.593214,20.116768,18.445414,18.775818,16.398779,19.22509,21.869297,17.4291,22.994171
reg029_A_cell.tiff,cell_234,21.153418,19.442818,17.378721,14.771664,20.37758,20.705309,16.231604,21.4808,19.045692,19.290394,16.591381,19.960804,21.898119,17.527538,23.178194
reg029_A_cell.tiff,cell_235,21.126825,18.116125,17.547518,15.407245,18.65462,19.14125,17.794683,20.292923,21.015863,17.997915,18.884312,21.227724,21.804949,21.016659,24.589407
reg029_A_cell.tiff,cell_236,19.985481,18.314785,17.693935,14.42079,17.71281,19.144888,16.674747,19.594078,20.287895,18.237715,17.626009,19.075542,21.21405,19.45356,22.834293
reg029_A_cell.tiff,cell_237,22.212393,19.68318,18.17991,15.970881,21.44837,21.132645,17.76781,20.911276,20.133215,19.309422,16.5521,19.720814,21.86178,18.657063,22.561478
reg029_A_cell.tiff,cell_238,22.262146,19.109615,18.775942,16.770676,19.465652,20.304728,17.817295,20.757534,20.893356,19.347324,18.048351,20.546783,21.920458,19.547503,23.492006
reg029_A_cell.tiff,cell_239,20.768785,15.718226,16.042374,14.790564,16.340315,18.166039,17.097555,18.559753,19.512362,16.731958,18.631857,20.358305,21.413572,19.771746,24.093264
reg029_A_cell.tiff,cell_240,21.29048,19.552355,18.947182,15.522477,19.289928,20.79137,17.984552,21.15818,20.435514,20.296804,17.255827,19.197939,21.635601,19.072618,23.10703
reg029_A_cell.tiff,cell_241,22.006844,19.8464,19.39312,16.362263,19.815283,21.192825,18.641224,20.792437,20.519514,19.561848,17.06199,19.518805,21.624638,19.07354,22.797617
reg029_A_cell.tiff,cell_242,20.48351,16.323236,16.585894,15.777202,16.983793,18.160875,15.83186,19.612925,20.906212,17.217125,18.719,21.006311,21.731773,19.447618,24.298794
reg029_A_cell.tiff,cell_243,22.146708,19.287132,20.14996,15.852087,19.583567,20.224352,18.305431,20.986107,21.07187,20.060385,17.467913,20.020391,22.63639,19.300468,23.592478
reg029_A_cell.tiff,cell_244,19.388027,15.387414,16.451231,14.260458,14.571931,17.220352,17.047646,18.3081,19.85215,16.729723,17.91644,18.857939,19.86622,19.487598,23.167032
reg029_A_cell.tiff,cell_245,19.739624,14.31866,15.692983,14.052867,14.063867,16.545288,16.079271,17.335556,19.352715,15.513853,17.96096,19.336754,20.317553,19.481033,23.32173
reg029_A_cell.tiff,cell_246,20.146488,15.862477,17.32735,15.641676,15.336342,17.455751,17.444002,18.774982,20.022547,17.364565,18.072298,19.184156,20.953325,20.268179,23.59383
reg029_A_cell.tiff,cell_247,20.856312,18.952467,19.85497,15.256998,18.952868,20.940832,17.584879,20.490742,20.331326,19.913317,15.4280815,18.764046,21.60748,19.284672,23.056612
reg029_A_cell.tiff,cell_248,23.115002,20.34528,20.519314,16.82726,20.609798,21.673979,18.758896,22.0245,21.747551,21.039358,18.088133,19.768143,23.32863,20.908176,24.70853
reg029_A_cell.tiff,cell_249,21.554565,19.207464,19.23475,14.9041815,19.41037,20.556408,18.058632,20.550974,20.152475,19.294268,15.882473,18.808187,21.629927,19.88146,23.335585
reg029_A_cell.tiff,cell_251,20.381376,19.965878,18.205318,12.373787,19.970753,21.62715,16.384438,21.8939,19.145912,20.578243,15.970064,19.024649,22.171257,17.522486,23.548433
reg029_A_cell.tiff,cell_252,21.066593,19.84166,19.946161,16.147114,18.99278,20.802166,18.425833,19.843033,20.556734,19.648191,15.876067,18.716183,20.753864,20.059105,22.61589
reg029_A_cell.tiff,cell_253,20.061693,16.28483,16.077282,13.459797,16.238396,17.701403,15.83694,19.319372,19.798649,16.799294,18.185917,20.414745,21.377249,18.69792,23.903765
reg029_A_cell.tiff,cell_254,20.876884,15.298094,16.076218,16.044554,15.753845,17.469423,17.594374,18.097086,20.648308,16.109468,19.992989,20.286709,20.78091,20.683926,24.045834
reg029_A_cell.tiff,cell_255,19.693878,15.048796,16.452345,15.302805,15.316883,17.216064,16.329102,18.237938,18.759884,16.523026,16.263868,18.525301,20.539274,18.783674,22.839497
reg029_A_cell.tiff,cell_257,19.90842,17.96284,18.296366,15.528986,17.871374,19.869623,17.674564,20.133749,21.310457,19.448786,18.408848,19.226357,20.805609,20.589714,23.339214
reg029_A_cell.tiff,cell_258,21.081438,18.891582,20.002827,15.751475,18.78754,20.811543,18.263689,20.90903,21.425297,20.852709,16.873075,19.410221,21.714058,20.350605,24.008497
reg029_A_cell.tiff,cell_259,18.665194,15.457704,15.73874,12.374963,14.080879,16.033817,16.857492,17.14561,19.296522,15.47018,18.013653,19.337982,19.112982,20.45345,23.221062
reg029_A_cell.tiff,cell_260,19.141909,15.121027,15.790155,13.520466,14.680036,16.723679,15.661082,18.197533,19.406597,16.387514,18.063337,19.619873,20.225784,19.25913,23.196962
reg029_A_cell.tiff,cell_261,19.777351,16.571592,17.23941,13.159359,15.904963,17.351906,17.433517,18.637587,20.225264,17.759487,18.353828,19.553804,21.150078,20.229183,24.03565
reg029_A_cell.tiff,cell_262,21.695213,20.99874,19.842173,17.032967,19.643847,21.704605,18.616411,22.174725,22.093084,21.160616,19.474293,20.970655,22.252779,21.471447,24.295288
reg029_A_cell.tiff,cell_263,20.21591,18.587656,19.23367,15.222458,17.196852,19.817492,18.156439,19.297615,20.854998,19.700745,16.472847,18.469782,20.615862,20.483315,23.20997
reg029_A_cell.tiff,cell_264,20.454494,18.953497,19.603685,15.258249,18.315617,20.72331,18.423296,20.53974,22.057451,20.455753,18.734947,19.376501,21.064198,20.546495,24.048532
reg029_A_cell.tiff,cell_265,22.323036,22.054996,19.649166,16.551521,20.700237,22.248816,19.41775,23.12142,22.504555,22.039364,21.55614,22.60918,23.03326,21.74453,25.212048
reg029_A_cell.tiff,cell_266,19.730822,20.480358,16.63067,13.652616,17.922123,20.61933,16.31721,19.908367,20.253166,19.161287,18.562418,20.110537,19.92955,19.530281,22.723557
reg029_A_cell.tiff,cell_267,18.491617,16.64953,16.040382,13.7747555,14.348,16.892,16.539633,17.402645,20.16327,16.686846,18.250956,21.020643,18.976645,20.330347,23.049301
reg029_A_cell.tiff,cell_268,20.591383,18.147678,18.673443,14.9291725,16.355974,18.196175,18.31989,18.672375,20.550741,18.004965,17.435932,19.767063,20.19816,20.437258,22.891108
reg029_A_cell.tiff,cell_269,22.717787,24.25132,19.305496,15.774346,22.72632,23.71051,19.465569,24.483145,21.790468,22.511015,20.772175,22.138947,23.37472,20.99992,25.20751
reg029_A_cell.tiff,cell_270,18.292309,15.929944,14.784077,12.629615,12.653874,16.579304,16.084383,16.767096,19.900566,15.710564,18.043133,20.088364,17.792915,20.296535,22.69965
reg029_A_cell.tiff,cell_271,21.118813,18.654871,18.687197,14.569376,16.9427,18.951637,18.355833,19.228249,20.403793,18.806168,17.925722,20.189463,20.967798,19.502594,23.155754
reg029_A_cell.tiff,cell_272,20.469353,17.793016,17.426046,13.074698,17.41364,18.561949,17.289728,18.787024,19.532026,17.722086,17.250809,19.113249,20.758265,19.624704,22.999756
